Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter
2020-09-19,153.0,66.0543580131209,35.0,10.0,2.0,4.0,325,pm2.5,9,5,1,0,1,0,0,0
2020-09-20,118.0,66.07310215557638,37.0,10.0,3.0,4.0,293,pm2.5,9,6,1,0,1,0,0,0
2020-09-21,91.0,66.09184629803187,38.0,8.0,2.0,4.0,203,pm2.5,9,0,0,0,1,0,0,0
2020-09-22,58.0,66.11059044048734,33.0,7.0,6.0,4.0,125,co,9,1,0,0,1,0,0,0
2020-09-23,59.0,66.12933458294283,29.0,7.0,2.0,4.0,125,co,9,2,0,0,1,0,0,0
2020-09-24,51.0,66.1480787253983,34.0,5.0,1.0,4.0,125,co,9,3,0,0,1,0,0,0
2020-09-25,76.0,66.1668228678538,34.0,44.0,4.0,4.0,153,pm2.5,9,4,0,0,1,0,0,0
2020-09-26,172.0,66.18556701030928,35.0,19.0,3.0,4.0,340,pm2.5,9,5,1,0,1,0,0,0
2020-09-27,128.0,66.20431115276476,30.0,26.0,7.0,4.0,306,pm2.5,9,6,1,0,1,0,0,0
2020-09-28,143.0,66.22305529522025,28.0,18.0,7.0,4.0,318,pm2.5,9,0,0,0,1,0,0,0
2020-09-29,159.0,66.24179943767572,30.0,18.0,6.0,4.0,330,pm2.5,9,1,0,0,1,0,0,0
2020-09-30,152.0,66.26054358013121,31.0,19.0,2.0,4.0,325,pm2.5,9,2,0,0,1,0,0,0
2020-10-01,156.0,65.13589503280225,36.0,14.0,6.0,4.0,328,pm2.5,10,3,0,1,0,0,0,0
2020-10-02,156.0,65.15463917525773,30.0,24.0,6.0,4.0,328,pm2.5,10,4,0,1,0,0,0,0
2020-10-03,159.0,65.17338331771322,27.0,20.0,3.0,4.0,330,pm2.5,10,5,1,1,0,0,0,0
2020-10-04,162.0,65.19212746016869,23.0,29.0,3.0,4.0,332,pm2.5,10,6,1,1,0,0,0,0
2020-10-05,157.0,65.21087160262418,23.0,34.0,2.0,4.0,328,pm2.5,10,0,0,1,0,0,0,0
2020-10-06,157.0,65.22961574507966,20.0,40.0,2.0,4.0,328,pm2.5,10,1,0,1,0,0,0,0
2020-10-07,171.0,65.24835988753514,21.0,38.0,8.0,4.0,339,pm2.5,10,2,0,1,0,0,0,0
2020-10-08,179.0,65.26710402999063,26.0,43.0,2.0,4.0,345,pm2.5,10,3,0,1,0,0,0,0
2020-10-09,162.0,65.28584817244611,33.0,32.0,6.0,4.0,332,pm2.5,10,4,0,1,0,0,0,0
2020-10-10,162.0,65.3045923149016,39.0,24.0,2.0,4.0,332,pm2.5,10,5,1,1,0,0,0,0
2020-10-11,163.0,65.32333645735707,35.0,16.0,7.0,4.0,333,pm2.5,10,6,1,1,0,0,0,0
2020-10-12,152.0,65.34208059981256,22.0,14.0,5.0,4.0,325,pm2.5,10,0,0,1,0,0,0,0
2020-10-13,149.0,65.36082474226804,22.0,17.0,3.0,4.0,322,pm2.5,10,1,0,1,0,0,0,0
2020-10-14,164.0,65.37956888472353,24.0,19.0,7.0,4.0,334,pm2.5,10,2,0,1,0,0,0,0
2020-10-15,163.0,65.398313027179,84.0,21.0,7.0,4.0,333,pm2.5,10,3,0,1,0,0,0,0
2020-10-16,170.0,65.41705716963449,77.0,33.0,7.0,4.0,338,pm2.5,10,4,0,1,0,0,0,0
2020-10-17,176.0,65.43580131208998,35.0,44.0,4.0,4.0,343,pm2.5,10,5,1,1,0,0,0,0
2020-10-18,191.0,65.45454545454545,42.0,36.0,7.0,4.0,355,pm2.5,10,6,1,1,0,0,0,0
2020-10-19,188.0,65.47328959700094,34.0,32.0,7.0,4.0,352,pm2.5,10,0,0,1,0,0,0,0
2020-10-20,175.0,65.49203373945642,35.0,40.0,8.0,4.0,342,pm2.5,10,1,0,1,0,0,0,0
2020-10-21,167.0,65.5107778819119,38.0,48.0,3.0,4.0,336,pm2.5,10,2,0,1,0,0,0,0
2020-10-22,189.0,65.52952202436738,34.0,42.0,3.0,4.0,353,pm2.5,10,3,0,1,0,0,0,0
2020-10-23,177.0,65.54826616682287,35.0,50.0,8.0,4.0,344,pm2.5,10,4,0,1,0,0,0,0
2020-10-24,188.0,65.56701030927834,40.0,55.0,3.0,4.0,352,pm2.5,10,5,1,1,0,0,0,0
2020-10-25,192.0,65.58575445173383,36.0,61.0,4.0,4.0,355,pm2.5,10,6,1,1,0,0,0,0
2020-10-26,193.0,65.60449859418931,34.0,61.0,8.0,4.0,356,pm2.5,10,0,0,1,0,0,0,0
2020-10-27,202.0,65.6232427366448,32.0,57.0,10.0,4.0,363,pm2.5,10,1,0,1,0,0,0,0
2020-10-28,200.0,65.64198687910029,32.0,56.0,3.0,4.0,362,pm2.5,10,2,0,1,0,0,0,0
2020-10-29,203.0,65.66073102155576,35.0,51.0,7.0,4.0,364,pm2.5,10,3,0,1,0,0,0,0
2020-10-30,178.0,65.67947516401125,33.0,35.0,3.0,4.0,345,pm2.5,10,4,0,1,0,0,0,0
2020-10-31,199.0,65.69821930646673,37.0,30.0,3.0,4.0,361,pm2.5,10,5,1,1,0,0,0,0
2020-11-01,254.0,64.57357075913777,34.0,46.0,2.0,4.0,403,pm2.5,11,6,1,1,0,0,0,0
2020-11-02,219.0,64.59231490159326,42.0,59.0,16.0,4.0,376,pm2.5,11,0,0,1,0,0,0,0
2020-11-03,225.0,64.61105904404873,29.0,78.0,28.0,4.0,381,pm2.5,11,1,0,1,0,0,0,0
2020-11-04,285.0,64.62980318650422,25.0,75.0,38.0,4.0,427,pm2.5,11,2,0,1,0,0,0,0
2020-11-05,311.0,64.6485473289597,28.0,76.0,33.0,4.0,447,pm2.5,11,3,0,1,0,0,0,0
2020-11-06,357.0,64.66729147141518,26.0,76.0,13.0,4.0,482,pm2.5,11,4,0,1,0,0,0,0
2020-11-07,352.0,64.68603561387067,31.0,70.0,10.0,4.0,478,pm2.5,11,5,1,1,0,0,0,0
2020-11-08,335.0,64.70477975632615,26.0,69.0,8.0,4.0,465,pm2.5,11,6,1,1,0,0,0,0
2020-11-09,312.0,64.72352389878164,23.0,68.0,15.0,4.0,448,pm2.5,11,0,0,1,0,0,0,0
2020-11-10,357.0,64.74226804123711,23.0,60.0,14.0,4.0,482,pm2.5,11,1,0,1,0,0,0,0
2020-11-11,240.0,64.7610121836926,23.0,53.0,7.0,4.0,392,pm2.5,11,2,0,1,0,0,0,0
2020-11-12,210.0,64.77975632614807,26.0,48.0,6.0,4.0,369,pm2.5,11,3,0,1,0,0,0,0
2020-11-13,193.0,64.79850046860356,29.0,52.0,12.0,4.0,356,pm2.5,11,4,0,1,0,0,0,0
2020-11-14,233.0,64.81724461105904,28.0,31.0,10.0,4.0,387,pm2.5,11,5,1,1,0,0,0,0
2020-11-15,238.0,64.83598875351453,22.0,27.0,3.0,4.0,391,pm2.5,11,6,1,1,0,0,0,0
2020-11-16,120.0,64.85473289597,19.0,57.0,9.0,4.0,300,pm2.5,11,0,0,1,0,0,0,0
2020-11-17,135.0,64.87347703842549,21.0,52.0,3.0,4.0,312,pm2.5,11,1,0,1,0,0,0,0
2020-11-18,169.0,64.89222118088098,20.0,31.0,9.0,4.0,338,pm2.5,11,2,0,1,0,0,0,0
2020-11-19,181.0,64.91096532333646,29.0,36.0,10.0,4.0,347,pm2.5,11,3,0,1,0,0,0,0
2020-11-20,185.0,64.92970946579194,25.0,33.0,4.0,4.0,350,pm2.5,11,4,0,1,0,0,0,0
2020-11-21,161.0,64.94845360824742,27.0,39.0,11.0,4.0,332,pm2.5,11,5,1,1,0,0,0,0
2020-11-22,185.0,64.96719775070291,26.0,57.0,22.0,4.0,350,pm2.5,11,6,1,1,0,0,0,0
2020-11-23,228.0,64.98594189315838,29.0,58.0,14.0,4.0,383,pm2.5,11,0,0,1,0,0,0,0
2020-11-24,266.0,65.00468603561387,32.0,57.0,13.0,4.0,412,pm2.5,11,1,0,1,0,0,0,0
2020-11-25,312.0,65.02343017806935,28.0,53.0,11.0,4.0,448,pm2.5,11,2,0,1,0,0,0,0
2020-11-26,280.0,65.04217432052484,21.0,40.0,10.0,4.0,423,pm2.5,11,3,0,1,0,0,0,0
2020-11-27,189.0,65.06091846298031,23.0,46.0,17.0,4.0,353,pm2.5,11,4,0,1,0,0,0,0
2020-11-28,213.0,65.0796626054358,29.0,53.0,11.0,4.0,372,pm2.5,11,5,1,1,0,0,0,0
2020-11-29,231.0,65.09840674789129,33.0,55.0,7.0,4.0,385,pm2.5,11,6,1,1,0,0,0,0
2020-11-30,225.0,65.11715089034676,31.0,72.0,21.0,4.0,381,pm2.5,11,0,0,1,0,0,0,0
2020-12-01,315.0,63.99250234301781,28.0,69.0,11.0,4.0,450,pm2.5,12,1,0,0,0,0,0,1
2020-12-02,331.0,64.0112464854733,28.0,74.0,29.0,4.0,462,pm2.5,12,2,0,0,0,0,0,1
2020-12-03,379.0,64.02999062792877,26.0,81.0,19.0,4.0,499,pm2.5,12,3,0,0,0,0,0,1
2020-12-04,414.0,64.04873477038426,22.0,62.0,10.0,4.0,526,pm2.5,12,4,0,0,0,0,0,1
2020-12-05,343.0,64.06747891283973,23.0,61.0,13.0,4.0,472,pm2.5,12,5,1,0,0,0,0,1
2020-12-06,301.0,64.08622305529522,19.0,68.0,20.0,4.0,439,pm2.5,12,6,1,0,0,0,0,1
2020-12-07,294.0,64.1049671977507,22.0,69.0,17.0,4.0,434,pm2.5,12,0,0,0,0,0,0,1
2020-12-08,340.0,64.12371134020619,21.0,66.0,17.0,4.0,469,pm2.5,12,1,0,0,0,0,0,1
2020-12-09,326.0,64.14245548266167,24.0,69.0,13.0,4.0,458,pm2.5,12,2,0,0,0,0,0,1
2020-12-10,363.0,64.16119962511715,14.0,51.0,12.0,4.0,487,pm2.5,12,3,0,0,0,0,0,1
2020-12-11,309.0,64.17994376757264,17.0,43.0,8.0,4.0,445,pm2.5,12,4,0,0,0,0,0,1
2020-12-12,250.0,64.19868791002811,18.0,29.0,5.0,4.0,400,pm2.5,12,5,1,0,0,0,0,1
2020-12-13,175.0,64.2174320524836,17.0,28.0,10.0,4.0,342,pm2.5,12,6,1,0,0,0,0,1
2020-12-14,175.0,64.23617619493908,19.0,27.0,10.0,4.0,342,pm2.5,12,0,0,0,0,0,0,1
2020-12-15,216.0,64.25492033739457,21.0,27.0,10.0,4.0,374,pm2.5,12,1,0,0,0,0,0,1
2020-12-16,195.0,64.27366447985004,25.0,24.0,6.0,4.0,358,pm2.5,12,2,0,0,0,0,0,1
2020-12-17,169.0,64.29240862230553,25.0,34.0,11.0,4.0,338,pm2.5,12,3,0,0,0,0,0,1
2020-12-18,203.0,64.311152764761,25.0,45.0,10.0,4.0,364,pm2.5,12,4,0,0,0,0,0,1
2020-12-19,259.0,64.3298969072165,25.0,50.0,9.0,4.0,407,pm2.5,12,5,1,0,0,0,0,1
2020-12-20,337.0,64.34864104967198,24.0,53.0,12.0,4.0,467,pm2.5,12,6,1,0,0,0,0,1
2020-12-21,421.0,64.36738519212746,22.0,61.0,21.0,4.0,532,pm2.5,12,0,0,0,0,0,0,1
2020-12-22,403.0,64.38612933458295,24.0,59.0,16.0,4.0,518,pm2.5,12,1,0,0,0,0,0,1
2020-12-23,349.0,64.40487347703842,26.0,64.0,9.0,4.0,476,pm2.5,12,2,0,0,0,0,0,1
2020-12-24,313.0,64.42361761949391,26.0,44.0,8.0,4.0,448,pm2.5,12,3,0,0,0,0,0,1
2020-12-25,212.0,64.44236176194939,26.0,51.0,15.0,4.0,371,pm2.5,12,4,0,0,0,0,0,1
2020-12-26,273.0,64.46110590440487,26.0,67.0,31.0,4.0,418,pm2.5,12,5,1,0,0,0,0,1
2020-12-27,385.0,64.47985004686035,23.0,33.0,13.0,4.0,504,pm2.5,12,6,1,0,0,0,0,1
2020-12-28,238.0,64.49859418931584,20.0,36.0,8.0,4.0,391,pm2.5,12,0,0,0,0,0,0,1
2020-12-29,203.0,64.51733833177133,23.0,32.0,7.0,4.0,364,pm2.5,12,1,0,0,0,0,0,1
2020-12-30,203.0,64.5360824742268,18.0,33.0,13.0,4.0,364,pm2.5,12,2,0,0,0,0,0,1
2020-12-31,238.0,64.55482661668229,19.0,46.0,8.0,4.0,391,pm2.5,12,3,0,0,0,0,0,1
2021-01-01,317.0,63.41143392689784,25.0,53.0,8.0,4.0,452,pm2.5,1,4,0,0,0,0,0,1
2021-01-02,366.0,63.430178069353325,22.0,48.0,9.0,4.0,489,pm2.5,1,5,1,0,0,0,0,1
2021-01-03,285.0,63.44892221180881,9.0,45.0,14.0,4.0,427,pm2.5,1,6,1,0,0,0,0,1
2021-01-04,316.0,63.467666354264296,20.0,47.0,9.0,4.0,451,pm2.5,1,0,0,0,0,0,0,1
2021-01-05,288.0,63.48641049671978,16.0,46.0,9.0,4.0,429,pm2.5,1,1,0,0,0,0,0,1
2021-01-06,185.0,63.50515463917526,16.0,29.0,6.0,4.0,350,pm2.5,1,2,0,0,0,0,0,1
2021-01-07,174.0,63.52389878163074,12.0,26.0,7.0,4.0,342,pm2.5,1,3,0,0,0,0,0,1
2021-01-08,217.0,63.54264292408622,14.0,32.0,16.0,4.0,375,pm2.5,1,4,0,0,0,0,0,1
2021-01-09,206.0,63.561387066541705,21.0,21.0,8.0,4.0,366,pm2.5,1,5,1,0,0,0,0,1
2021-01-10,193.0,63.58013120899719,22.0,23.0,12.0,4.0,356,pm2.5,1,6,1,0,0,0,0,1
2021-01-11,184.0,63.59887535145267,17.0,29.0,9.0,4.0,349,pm2.5,1,0,0,0,0,0,0,1
2021-01-12,264.0,63.61761949390815,17.0,32.0,12.0,4.0,411,pm2.5,1,1,0,0,0,0,0,1
2021-01-13,314.0,63.63636363636363,19.0,37.0,12.0,4.0,449,pm2.5,1,2,0,0,0,0,0,1
2021-01-14,305.0,63.65510777881912,22.0,50.0,12.0,4.0,442,pm2.5,1,3,0,0,0,0,0,1
2021-01-15,373.0,63.67385192127461,20.0,53.0,19.0,4.0,495,pm2.5,1,4,0,0,0,0,0,1
2021-01-16,383.0,63.692596063730086,17.0,28.0,6.0,4.0,502,pm2.5,1,5,1,0,0,0,0,1
2021-01-17,250.0,63.71134020618557,15.0,37.0,8.0,4.0,400,pm2.5,1,6,1,0,0,0,0,1
2021-01-18,298.0,63.73008434864105,21.0,40.0,8.0,4.0,437,pm2.5,1,0,0,0,0,0,0,1
2021-01-19,313.0,63.74882849109653,19.0,35.0,7.0,4.0,448,pm2.5,1,1,0,0,0,0,0,1
2021-01-20,244.0,63.767572633552014,29.0,33.0,15.0,4.0,395,pm2.5,1,2,0,0,0,0,0,1
2021-01-21,216.0,63.786316776007496,14.0,26.0,9.0,4.0,374,pm2.5,1,3,0,0,0,0,0,1
2021-01-22,247.0,63.80506091846298,22.0,26.0,14.0,4.0,398,pm2.5,1,4,0,0,0,0,0,1
2021-01-23,222.0,63.82380506091846,17.0,24.0,5.0,4.0,378,pm2.5,1,5,1,0,0,0,0,1
2021-01-24,219.0,63.84254920337395,12.0,26.0,11.0,4.0,376,pm2.5,1,6,1,0,0,0,0,1
2021-01-25,227.0,63.86129334582943,12.0,25.0,9.0,4.0,382,pm2.5,1,0,0,0,0,0,0,1
2021-01-26,203.0,63.88003748828491,9.0,38.0,22.0,4.0,364,pm2.5,1,1,0,0,0,0,0,1
2021-01-27,266.0,63.8987816307404,9.0,31.0,11.0,4.0,412,pm2.5,1,2,0,0,0,0,0,1
2021-01-28,243.0,63.91752577319588,15.0,29.0,9.0,4.0,395,pm2.5,1,3,0,0,0,0,0,1
2021-01-29,223.0,63.93626991565136,27.0,47.0,21.0,4.0,379,pm2.5,1,4,0,0,0,0,0,1
2021-01-30,247.0,63.95501405810684,27.0,56.0,19.0,4.0,398,pm2.5,1,5,1,0,0,0,0,1
2021-01-31,299.0,63.97375820056232,29.0,57.0,12.0,4.0,438,pm2.5,1,6,1,0,0,0,0,1
2021-02-01,320.0,62.88659793814433,27.0,67.0,21.0,4.0,454,pm2.5,2,0,0,0,0,1,0,0
2021-02-02,326.0,62.90534208059981,29.0,45.0,14.0,4.0,458,pm2.5,2,1,0,0,0,1,0,0
2021-02-03,191.0,62.9240862230553,27.0,34.0,17.0,4.0,355,pm2.5,2,2,0,0,0,1,0,0
2021-02-04,172.0,62.94283036551078,19.0,29.0,13.0,4.0,340,pm2.5,2,3,0,0,0,1,0,0
2021-02-05,166.0,62.96157450796626,25.0,26.0,7.0,4.0,335,pm2.5,2,4,0,0,0,1,0,0
2021-02-06,154.0,62.980318650421744,28.0,32.0,14.0,4.0,326,pm2.5,2,5,1,0,0,1,0,0
2021-02-07,185.0,62.999062792877226,34.0,44.0,19.0,4.0,350,pm2.5,2,6,1,0,0,1,0,0
2021-02-08,216.0,63.01780693533271,37.0,42.0,20.0,4.0,374,pm2.5,2,0,0,0,0,1,0,0
2021-02-09,228.0,63.03655107778819,36.0,52.0,15.0,4.0,383,pm2.5,2,1,0,0,0,1,0,0
2021-02-10,284.0,63.05529522024367,37.0,43.0,13.0,4.0,426,pm2.5,2,2,0,0,0,1,0,0
2021-02-11,226.0,63.07403936269915,36.0,48.0,8.0,4.0,382,pm2.5,2,3,0,0,0,1,0,0
2021-02-12,231.0,63.09278350515464,39.0,46.0,15.0,4.0,385,pm2.5,2,4,0,0,0,1,0,0
2021-02-13,223.0,63.11152764761013,37.0,45.0,11.0,4.0,379,pm2.5,2,5,1,0,0,1,0,0
2021-02-14,217.0,63.130271790065606,35.0,56.0,11.0,4.0,375,pm2.5,2,6,1,0,0,1,0,0
2021-02-15,207.0,63.14901593252109,24.0,44.0,9.0,4.0,367,pm2.5,2,0,0,0,0,1,0,0
2021-02-16,183.0,63.16776007497657,31.0,45.0,16.0,4.0,348,pm2.5,2,1,0,0,0,1,0,0
2021-02-17,171.0,63.18650421743205,29.0,47.0,13.0,4.0,339,pm2.5,2,2,0,0,0,1,0,0
2021-02-18,189.0,63.205248359887534,27.0,42.0,7.0,4.0,353,pm2.5,2,3,0,0,0,1,0,0
2021-02-19,183.0,63.223992502343016,33.0,43.0,13.0,4.0,348,pm2.5,2,4,0,0,0,1,0,0
2021-02-20,179.0,63.2427366447985,29.0,37.0,13.0,4.0,345,pm2.5,2,5,1,0,0,1,0,0
2021-02-21,167.0,63.26148078725398,27.0,41.0,27.0,4.0,336,pm2.5,2,6,1,0,0,1,0,0
2021-02-22,184.0,63.28022492970946,28.0,47.0,37.0,4.0,349,pm2.5,2,0,0,0,0,1,0,0
2021-02-23,176.0,63.29896907216495,27.0,53.0,37.0,4.0,343,pm2.5,2,1,0,0,0,1,0,0
2021-02-24,166.0,63.31771321462043,28.0,42.0,30.0,4.0,335,pm2.5,2,2,0,0,0,1,0,0
2021-02-25,150.0,63.33645735707592,27.0,34.0,21.0,4.0,323,pm2.5,2,3,0,0,0,1,0,0
2021-02-26,141.0,63.3552014995314,21.0,35.0,11.0,4.0,316,pm2.5,2,4,0,0,0,1,0,0
2021-02-27,151.0,63.37394564198688,25.0,30.0,9.0,4.0,324,pm2.5,2,5,1,0,0,1,0,0
2021-02-28,142.0,63.39268978444236,29.0,28.0,17.0,4.0,317,pm2.5,2,6,1,0,0,1,0,0
2021-03-01,140.0,62.305529522024365,32.0,21.0,9.0,1.9375,315,pm2.5,3,0,0,0,0,1,0,0
2021-03-02,130.0,62.32427366447985,31.0,38.0,30.0,2.03125,308,pm2.5,3,1,0,0,0,1,0,0
2021-03-03,144.0,62.343017806935336,28.0,54.0,30.0,2.125,318,pm2.5,3,2,0,0,0,1,0,0
2021-03-04,181.0,62.36176194939082,30.0,35.0,17.0,2.21875,347,pm2.5,3,3,0,0,0,1,0,0
2021-03-05,162.0,62.3805060918463,27.0,38.0,17.0,2.3125,332,pm2.5,3,4,0,0,0,1,0,0
2021-03-06,158.0,62.39925023430178,30.0,38.0,12.0,2.40625,329,pm2.5,3,5,1,0,0,1,0,0
2021-03-07,194.0,62.417994376757264,34.0,29.0,12.0,2.5,357,pm2.5,3,6,1,0,0,1,0,0
2021-03-08,171.0,62.436738519212746,34.0,34.0,11.0,2.59375,339,pm2.5,3,0,0,0,0,1,0,0
2021-03-09,186.0,62.45548266166823,30.0,37.0,15.0,2.6875,351,pm2.5,3,1,0,0,0,1,0,0
2021-03-10,181.0,62.47422680412371,25.0,38.0,9.0,2.78125,347,pm2.5,3,2,0,0,0,1,0,0
2021-03-11,172.0,62.49297094657919,20.0,33.0,20.0,2.875,340,pm2.5,3,3,0,0,0,1,0,0
2021-03-12,160.0,62.511715089034674,30.0,30.0,20.0,2.96875,331,pm2.5,3,4,0,0,0,1,0,0
2021-03-13,124.0,62.53045923149016,26.0,40.0,30.0,3.0625,303,pm2.5,3,5,1,0,0,1,0,0
2021-03-14,159.0,62.549203373945645,25.0,42.0,29.0,3.15625,330,pm2.5,3,6,1,0,0,1,0,0
2021-03-15,157.0,62.56794751640113,23.0,41.0,25.0,3.25,328,pm2.5,3,0,0,0,0,1,0,0
2021-03-16,170.0,62.58669165885661,22.0,43.0,35.0,3.34375,338,pm2.5,3,1,0,0,0,1,0,0
2021-03-17,193.0,62.60543580131209,29.0,49.0,28.0,3.4375,356,pm2.5,3,2,0,0,0,1,0,0
2021-03-18,198.0,62.62417994376757,25.0,38.0,20.0,3.53125,360,pm2.5,3,3,0,0,0,1,0,0
2021-03-19,170.0,62.642924086223054,28.0,32.0,14.0,3.625,338,pm2.5,3,4,0,0,0,1,0,0
2021-03-20,142.0,62.661668228678536,32.0,44.0,24.0,3.71875,317,pm2.5,3,5,1,0,0,1,0,0
2021-03-21,182.0,62.68041237113402,26.0,31.0,13.0,3.8125,348,pm2.5,3,6,1,0,0,1,0,0
2021-03-22,141.0,62.6991565135895,25.0,22.0,13.0,3.90625,316,pm2.5,3,0,0,0,0,1,0,0
2021-03-23,107.0,62.71790065604499,19.0,21.0,11.0,4.0,257,pm2.5,3,1,0,0,0,1,0,0
2021-03-24,97.0,62.73664479850047,22.0,20.0,12.0,4.0,223,pm2.5,3,2,0,0,0,1,0,0
2021-03-25,121.0,62.75538894095595,24.0,30.0,21.0,4.0,301,pm2.5,3,3,0,0,0,1,0,0
2021-03-26,122.0,62.77413308341144,27.0,40.0,31.0,4.0,302,pm2.5,3,4,0,0,0,1,0,0
2021-03-27,165.0,62.79287722586692,31.0,43.0,13.0,4.0,335,pm2.5,3,5,1,0,0,1,0,0
2021-03-28,166.0,62.8116213683224,28.0,34.0,9.0,4.0,335,pm2.5,3,6,1,0,0,1,0,0
2021-03-29,179.0,62.83036551077788,22.0,26.0,10.0,4.0,345,pm2.5,3,0,0,0,0,1,0,0
2021-03-30,136.0,62.84910965323336,29.0,20.0,13.0,4.0,312,pm2.5,3,1,0,0,0,1,0,0
2021-03-31,112.0,62.867853795688845,29.0,27.0,11.0,4.0,273,pm2.5,3,2,0,0,0,1,0,0
2021-04-01,92.0,61.743205248359885,32.0,27.0,12.0,2.1965811965811968,207,pm2.5,4,3,0,0,0,0,1,0
2021-04-02,100.0,61.76194939081537,28.0,31.0,12.0,2.1367521367521363,233,pm2.5,4,4,0,0,0,0,1,0
2021-04-03,101.0,61.78069353327085,35.0,37.0,8.0,2.0769230769230766,237,pm2.5,4,5,1,0,0,0,1,0
2021-04-04,123.0,61.79943767572634,36.0,46.0,21.0,2.017094017094017,302,pm2.5,4,6,1,0,0,0,1,0
2021-04-05,154.0,61.81818181818182,38.0,33.0,12.0,1.9572649572649572,326,pm2.5,4,0,0,0,0,0,1,0
2021-04-06,157.0,61.8369259606373,33.0,29.0,10.0,1.897435897435897,328,pm2.5,4,1,0,0,0,0,1,0
2021-04-07,156.0,61.855670103092784,30.0,27.0,14.0,1.8376068376068373,328,pm2.5,4,2,0,0,0,0,1,0
2021-04-08,153.0,61.874414245548266,26.0,29.0,8.0,1.7777777777777777,325,pm2.5,4,3,0,0,0,0,1,0
2021-04-09,122.0,61.89315838800375,24.0,29.0,11.0,1.717948717948718,302,pm2.5,4,4,0,0,0,0,1,0
2021-04-10,101.0,61.91190253045923,28.0,41.0,17.0,1.6581196581196576,237,pm2.5,4,5,1,0,0,0,1,0
2021-04-11,138.0,61.93064667291471,26.0,39.0,12.0,1.598290598290598,314,pm2.5,4,6,1,0,0,0,1,0
2021-04-12,113.0,61.949390815370194,28.0,54.0,44.0,1.5384615384615383,277,pm2.5,4,0,0,0,0,0,1,0
2021-04-13,162.0,61.96813495782568,28.0,42.0,21.0,1.4786324786324787,332,pm2.5,4,1,0,0,0,0,1,0
2021-04-14,140.0,61.986879100281165,26.0,34.0,32.0,1.4188034188034182,315,pm2.5,4,2,0,0,0,0,1,0
2021-04-15,154.0,62.00562324273665,34.0,42.0,21.0,1.3589743589743586,326,pm2.5,4,3,0,0,0,0,1,0
2021-04-16,168.0,62.02436738519213,22.0,19.0,12.0,1.299145299145299,337,pm2.5,4,4,0,0,0,0,1,0
2021-04-17,118.0,62.04311152764761,31.0,18.0,7.0,1.2393162393162394,293,pm2.5,4,5,1,0,0,0,1,0
2021-04-18,127.0,62.06185567010309,29.0,31.0,21.0,1.1794871794871788,305,pm2.5,4,6,1,0,0,0,1,0
2021-04-19,129.0,62.080599812558575,34.0,43.0,36.0,1.1196581196581192,307,pm2.5,4,0,0,0,0,0,1,0
2021-04-20,160.0,62.09934395501406,30.0,18.0,14.0,1.0598290598290596,331,pm2.5,4,1,0,0,0,0,1,0
2021-04-21,141.0,62.11808809746954,34.0,20.0,7.0,1.0,316,pm2.5,4,2,0,0,0,0,1,0
2021-04-22,88.0,62.13683223992502,34.0,27.0,14.0,1.09375,193,pm2.5,4,3,0,0,0,0,1,0
2021-04-23,121.0,62.1555763823805,32.0,14.0,8.0,1.1875,301,pm2.5,4,4,0,0,0,0,1,0
2021-04-24,115.0,62.17432052483599,32.0,18.0,8.0,1.28125,283,pm2.5,4,5,1,0,0,0,1,0
2021-04-25,96.0,62.19306466729147,32.0,34.0,8.0,1.375,220,pm2.5,4,6,1,0,0,0,1,0
2021-04-26,126.0,62.21180880974696,35.0,49.0,20.0,1.46875,305,pm2.5,4,0,0,0,0,0,1,0
2021-04-27,158.0,62.23055295220244,38.0,58.0,29.0,1.5625,329,pm2.5,4,1,0,0,0,0,1,0
2021-04-28,173.0,62.24929709465792,38.0,49.0,15.0,1.65625,341,pm2.5,4,2,0,0,0,0,1,0
2021-04-29,174.0,62.2680412371134,37.0,26.0,16.0,1.75,342,pm2.5,4,3,0,0,0,0,1,0
2021-04-30,157.0,62.28678537956888,35.0,24.0,18.0,1.84375,328,pm2.5,4,4,0,0,0,0,1,0
2021-05-01,157.0,61.16213683223992,16.0,14.0,8.0,4.051282051282051,328,pm2.5,5,5,1,0,0,0,1,0
2021-05-02,134.0,61.180880974695405,15.0,20.0,14.0,3.991452991452992,311,pm2.5,5,6,1,0,0,0,1,0
2021-05-03,110.0,61.19962511715089,15.0,19.0,12.0,3.931623931623932,267,pm2.5,5,0,0,0,0,0,1,0
2021-05-04,105.0,61.218369259606376,55.0,14.0,13.0,3.871794871794872,250,pm2.5,5,1,0,0,0,0,1,0
2021-05-05,138.0,61.23711340206186,35.0,15.0,9.0,3.811965811965812,314,pm2.5,5,2,0,0,0,0,1,0
2021-05-06,145.0,61.25585754451734,23.0,15.0,10.0,3.752136752136752,319,pm2.5,5,3,0,0,0,0,1,0
2021-05-07,110.0,61.27460168697282,33.0,15.0,13.0,3.692307692307693,267,pm2.5,5,4,0,0,0,0,1,0
2021-05-08,123.0,61.293345829428304,34.0,16.0,7.0,3.632478632478632,302,pm2.5,5,5,1,0,0,0,1,0
2021-05-09,119.0,61.312089971883786,34.0,15.0,12.0,3.5726495726495724,297,pm2.5,5,6,1,0,0,0,1,0
